municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
161,Rækkehus,Tofteaasen 19,2600, Glostrup,1695000,2003-08-27,Alm. Salg,98,17296,3,2004,
161,Ejerlejlighed,"Byparkvej 2, 1. tv",2600, Glostrup,635000,2003-08-27,Alm. Salg,52,12212,2,1975,
161,Villa,Solvej 10,2600, Glostrup,2770000,2003-08-26,Alm. Salg,292,9486,10,1915,
161,Ejerlejlighed,"Vestergårdsvej 23, st. 53",2600, Glostrup,995000,2003-08-25,Alm. Salg,69,14420,2,1970,
161,Ejerlejlighed,"Byparkvej 4, st. tv",2600, Glostrup,950000,2003-08-25,Alm. Salg,62,15323,2,1975,
161,Villa,Evas Alle 20,2600, Glostrup,1545000,2003-08-23,Alm. Salg,124,12460,6,1934,
161,Rækkehus,Tofteaasen 17,2600, Glostrup,1760195,2003-08-19,Alm. Salg,98,17961,3,2003,
161,Rækkehus,Dalvangsvej 124,2600, Glostrup,1578000,2003-08-19,Alm. Salg,77,20494,3,1938,
161,Ejerlejlighed,"Tværvej 2, st. mf",2600, Glostrup,586000,2003-08-19,Alm. Salg,41,14293,1,1938,
161,Villa,Nørre Alle 45,2600, Glostrup,2015000,2003-08-18,Alm. Salg,148,13615,6,1975,
161,Villa,Rønkrogen 10,2600, Glostrup,2020000,2003-08-17,Alm. Salg,164,12317,7,1955,
161,Villa,Østervej 61,2600, Glostrup,1895000,2003-08-17,Alm. Salg,110,17227,5,1934,
161,Rækkehus,Tofteaasen 41,2600, Glostrup,1695000,2003-08-16,Alm. Salg,98,17296,3,2003,
161,Villa,Jernbanevej 18,2600, Glostrup,3250000,2003-08-16,Alm. Salg,293,11092,10,1920,
161,Rækkehus,Stensbjerg 48,2600, Glostrup,1945000,2003-08-13,Alm. Salg,114,17061,3,2003,
161,Ejerlejlighed,"Østervej 13B, st. th",2600, Glostrup,785500,2003-08-10,Alm. Salg,57,13781,2,1938,
161,Ejerlejlighed,"Lilliendalsvej 1, st. 4",2600, Glostrup,425500,2003-08-05,Alm. Salg,50,8510,2,1970,
161,Ejerlejlighed,"Østervej 25, 2. tv",2600, Glostrup,1130000,2003-08-04,Alm. Salg,66,17121,2,1959,
161,Villa,Nørre Alle 30,2600, Glostrup,1839062,2003-08-04,Alm. Salg,104,17683,5,1935,
161,Villa,Nordvangs Alle 23,2600, Glostrup,2098000,2003-07-27,Alm. Salg,163,12871,6,1939,
161,Ejerlejlighed,"Lilliendalsvej 7, st. 4",2600, Glostrup,1100000,2003-07-23,Alm. Salg,80,13750,3,1970,
161,Ejerlejlighed,"Christiansvej 9, 1. tv",2600, Glostrup,965000,2003-07-22,Alm. Salg,69,13986,3,1947,
161,Villa,Byparkvej 106,2600, Glostrup,1932650,2003-07-22,Alm. Salg,161,12004,6,1961,
161,Ejerlejlighed,"Lilliendalsvej 3, st. 1",2600, Glostrup,1100000,2003-07-21,Alm. Salg,78,14103,3,1970,
161,Ejerlejlighed,"Nordre Ringvej 12, st. tv",2600, Glostrup,785000,2003-07-21,Alm. Salg,57,13772,2,1940,
161,Villa,Ejbydalsvej 198,2600, Glostrup,2650000,2003-07-21,Alm. Salg,178,14888,6,1975,
161,Villa,Bjergbakkevej 154,2600, Glostrup,2407354,2003-07-21,Alm. Salg,160,15046,4,1975,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 5",2600, Glostrup,910000,2003-07-19,Alm. Salg,72,12639,2,1961,
161,Ejerlejlighed,"Lilliendalsvej 7, st. 1",2600, Glostrup,1050000,2003-07-16,Alm. Salg,78,13462,3,1970,
161,Villa,Tværagervej 14,2600, Glostrup,1395000,2003-07-16,Alm. Salg,67,20821,3,1938,
161,Ejerlejlighed,"Lilliendalsvej 11, st. 1",2600, Glostrup,740000,2003-07-15,Alm. Salg,50,14800,2,1970,
161,Rækkehus,Kæraasen 30,2600, Glostrup,2195000,2003-07-13,Alm. Salg,143,15350,5,2004,
161,Villa,Christiansvej 5A,2600, Glostrup,1776000,2003-07-13,Alm. Salg,105,16914,3,1953,
161,Ejerlejlighed,"Byparkvej 2, st. tv",2600, Glostrup,695000,2003-07-08,Alm. Salg,52,13365,1,1975,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 12",2600, Glostrup,848000,2003-07-06,Alm. Salg,76,11158,2,1961,
161,Villa,Ejbykærsvej 6,2600, Glostrup,1700000,2003-07-05,Alm. Salg,123,13821,4,1970,
161,Villa,Bøgevej 1,2600, Glostrup,1575000,2003-07-03,Alm. Salg,77,20455,3,1941,
161,Rækkehus,Tofteaasen 38,2600, Glostrup,710000,2003-07-01,Alm. Salg,138,5145,4,2003,
161,Rækkehus,Ravnager 17,2600, Glostrup,1450000,2003-07-01,Alm. Salg,100,14500,4,1964,
161,Villa,Hvidpilevej 2,2600, Glostrup,2599000,2003-07-01,Alm. Salg,132,19689,5,2000,
161,Ejerlejlighed,"Stensbjerg 2, st. tv",2600, Glostrup,1425000,2003-06-30,Alm. Salg,78,18269,3,2003,
161,Ejerlejlighed,"Sofielundsvej 24, st. th",2600, Glostrup,869000,2003-06-29,Alm. Salg,55,15800,2,1931,
161,Ejerlejlighed,"Byparkvej 6, st. mf",2600, Glostrup,650000,2003-06-29,Alm. Salg,43,15116,1,1975,
161,Villa,Bjergbakkevej 15,2600, Glostrup,1875000,2003-06-29,Alm. Salg,166,11295,6,1964,
161,Villa,Emilsvej 5,2600, Glostrup,700000,2003-06-29,Alm. Salg,137,5109,6,1928,
161,Villa,Lunddalsvej 10,2600, Glostrup,2155000,2003-06-28,Alm. Salg,127,16969,6,1946,
161,Ejerlejlighed,"Lilliendalsvej 5, 1. 2",2600, Glostrup,698000,2003-06-25,Alm. Salg,39,17897,1,1970,
161,Villa,Duevej 8,2600, Glostrup,2075000,2003-06-25,Alm. Salg,159,13050,7,1960,
161,Villa,Ejby Mosevej 79,2600, Glostrup,2050000,2003-06-25,Alm. Salg,160,12813,5,1968,
161,Ejerlejlighed,"Brøndbyvestervej 20, 2. 31",2600, Glostrup,869000,2003-06-24,Alm. Salg,72,12069,2,1961,
161,Villa,Ejbydalsvej 151,2600, Glostrup,1975000,2003-06-23,Alm. Salg,166,11898,5,1976,
161,Rækkehus,Tofteaasen 13,2600, Glostrup,1745000,2003-06-22,Alm. Salg,98,17806,3,2003,
161,Ejerlejlighed,"Magnoliavej 6, 1. th",2600, Glostrup,1050000,2003-06-22,Alm. Salg,63,16667,3,1946,
161,Ejerlejlighed,"Magnoliavej 20, 2. tv",2600, Glostrup,799000,2003-06-19,Alm. Salg,51,15667,2,1946,
161,Villa,Linde Alle 15,2600, Glostrup,1670000,2003-06-19,Alm. Salg,105,15905,4,1901,
161,Villa,Nørre Alle 53,2600, Glostrup,2005000,2003-06-17,Alm. Salg,117,17137,5,1928,
161,Ejerlejlighed,"Sofielundsvej 16, st. tv",2600, Glostrup,920000,2003-06-16,Alm. Salg,50,18400,2,1933,
161,Villa,Ørnebjergvej 48,2600, Glostrup,1787000,2003-06-16,Alm. Salg,139,12856,6,1926,
161,Rækkehus,Tofteaasen 18,2600, Glostrup,1745000,2003-06-15,Alm. Salg,98,17806,3,2003,
161,Rækkehus,Hvissingevej 131B,2600, Glostrup,1615516,2003-06-15,Alm. Salg,176,9179,5,1928,
161,Villa,Bjergbakkevej 3,2600, Glostrup,1775000,2003-06-15,Alm. Salg,129,13760,4,1966,
161,Villa,Statenevej 25,2600, Glostrup,2015000,2003-06-14,Alm. Salg,121,16653,4,1979,
161,Ejerlejlighed,"Tværvej 2, st. tv",2600, Glostrup,938255,2003-06-10,Alm. Salg,58,16177,2,1938,
161,Ejerlejlighed,"Stadionvej 43, 2. 39",2600, Glostrup,700000,2003-06-10,Andet,97,7216,4,1972,
161,Villa,Stjernevangen 11,2600, Glostrup,1695000,2003-06-08,Alm. Salg,104,16298,4,1961,
161,Villa,Falkevej 21,2600, Glostrup,1500000,2003-06-06,Alm. Salg,175,8571,6,2022,
161,Rækkehus,Tofteaasen 22,2600, Glostrup,1745000,2003-06-03,Alm. Salg,98,17806,3,2003,
161,Rækkehus,Stensbjerg 46,2600, Glostrup,1994473,2003-06-02,Alm. Salg,131,15225,4,2003,
161,Rækkehus,Ravnager 5,2600, Glostrup,1487000,2003-05-29,Alm. Salg,80,18588,3,1964,
161,Villa,Hovedvejen 72,2600, Glostrup,2000000,2003-05-28,Alm. Salg,154,12987,7,1924,
161,Ejerlejlighed,"Ørnebjergvej 12D, 1. tv",2600, Glostrup,825000,2003-05-25,Alm. Salg,52,15865,2,1935,
161,Villa,Hasselvej 7,2600, Glostrup,1700000,2003-05-25,Alm. Salg,121,14050,5,1939,
161,Rækkehus,Ejby Smedevej 6B,2600, Glostrup,2126000,2003-05-22,Alm. Salg,130,16354,5,2004,
161,Ejerlejlighed,"Christiansvej 17, 1. th",2600, Glostrup,999000,2003-05-22,Alm. Salg,61,16377,3,1947,
161,Ejerlejlighed,"Dalvangsvej 13, st. 13",2600, Glostrup,698000,2003-05-21,Alm. Salg,49,14245,1,1967,
161,Villa,Nørre Alle 46,2600, Glostrup,2100000,2003-05-21,Alm. Salg,191,10995,7,1953,
161,Ejerlejlighed,"Christiansvej 9, 2. tv",2600, Glostrup,995000,2003-05-20,Alm. Salg,69,14420,3,1947,
161,Villa,Langagervej 75,2600, Glostrup,1635000,2003-05-19,Alm. Salg,121,13512,5,1960,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 2",2600, Glostrup,925000,2003-05-18,Alm. Salg,72,12847,2,1961,
161,Ejerlejlighed,"Ørnebjergvej 12C, st. th",2600, Glostrup,795000,2003-05-15,Alm. Salg,52,15288,2,1935,
161,Villa,Bjergbakkevej 29,2600, Glostrup,1795000,2003-05-14,Alm. Salg,161,11149,6,1965,
161,Villa,Drosselvej 1,2600, Glostrup,144416,2003-05-14,Fam. Salg,110,1313,4,1959,
161,Villa,Brandsbjergvej 16,2600, Glostrup,1875000,2003-05-14,Alm. Salg,192,9766,6,1969,
161,Villa,Rypevænget 3,2600, Glostrup,1880000,2003-05-13,Alm. Salg,139,13525,4,1958,
161,Villa,Ydergrænsen 25,2600, Glostrup,1395000,2003-05-12,Alm. Salg,96,14531,3,1961,
161,Ejerlejlighed,"Magnoliavej 8, 1. th",2600, Glostrup,945000,2003-05-11,Alm. Salg,63,15000,3,1946,
161,Ejerlejlighed,"Østervej 13A, 1. mf",2600, Glostrup,1070000,2003-05-08,Alm. Salg,68,15735,2,1938,
161,Villa,Tværagervej 2,2600, Glostrup,1608599,2003-05-08,Alm. Salg,139,11573,4,1958,
161,Ejerlejlighed,"Østervej 13A, st. th",2600, Glostrup,798995,2003-05-06,Alm. Salg,54,14796,2,1938,
161,Ejerlejlighed,"Magnoliavej 26, 2. tv",2600, Glostrup,825000,2003-05-05,Alm. Salg,51,16176,2,1946,
161,Ejerlejlighed,"Magnoliavej 26, st. tv",2600, Glostrup,845000,2003-05-04,Alm. Salg,51,16569,2,1946,
161,Villa,Brandsbjergvej 13,2600, Glostrup,1800000,2003-05-04,Alm. Salg,109,16514,4,1969,
161,Rækkehus,Tofteaasen 48,2600, Glostrup,710000,2003-05-03,Alm. Salg,132,5379,4,2003,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 8",2600, Glostrup,925000,2003-04-30,Alm. Salg,72,12847,2,1961,
161,Villa,Solvangsvej 34,2600, Glostrup,2650000,2003-04-29,Alm. Salg,168,15774,7,1951,
161,Ejerlejlighed,"Østervej 11, 1. 4",2600, Glostrup,598000,2003-04-24,Alm. Salg,38,15737,1,1944,
161,Villa,Stjernevangen 5,2600, Glostrup,1910000,2003-04-24,Alm. Salg,198,9646,7,1973,
161,Villa,Brandsbjergvej 3,2600, Glostrup,2000000,2003-04-24,Alm. Salg,197,10152,5,1972,
161,Villa,Violvej 10,2600, Glostrup,1600000,2003-04-24,Alm. Salg,81,19753,3,1936,
161,Ejerlejlighed,"Østervej 11, 1. 2",2600, Glostrup,800000,2003-04-20,Alm. Salg,57,14035,2,1944,
161,Villa,Erdalsvej 34,2600, Glostrup,2028844,2003-04-20,Alm. Salg,135,15028,5,1936,
161,Villa,Linde Alle 17,2600, Glostrup,1965552,2003-04-20,Alm. Salg,129,15237,5,1900,
161,Ejerlejlighed,"Stensbjerg 12, st",2600, Glostrup,1625000,2003-04-19,Alm. Salg,80,20313,3,2003,
161,Villa,Ejbydalsvej 232,2600, Glostrup,876000,2003-04-15,Fam. Salg,161,5441,4,1975,
161,Rækkehus,Tofteaasen 39,2600, Glostrup,1645000,2003-04-13,Alm. Salg,96,17135,3,2003,
161,Ejerlejlighed,"Lilliendalsvej 1, st. 4",2600, Glostrup,880000,2003-04-10,Alm. Salg,50,17600,2,1970,
161,Villa,Ejbydalsvej 245,2600, Glostrup,1835000,2003-04-09,Alm. Salg,139,13201,4,1975,
161,Villa,Langagervej 6,2600, Glostrup,2025000,2003-04-09,Alm. Salg,149,13591,5,1950,
161,Ejerlejlighed,"Hovedvejen 60C, st. tv",2600, Glostrup,895000,2003-04-06,Alm. Salg,52,17212,2,1943,
161,Ejerlejlighed,"Christiansvej 17, 2. th",2600, Glostrup,995000,2003-04-06,Alm. Salg,61,16311,3,1947,
161,Rækkehus,Ejbygård 1,2600, Glostrup,1925000,2003-04-04,Alm. Salg,126,15278,4,1987,
161,Ejerlejlighed,"Banegårdsvej 15, 1. th",2600, Glostrup,1225000,2003-04-03,Alm. Salg,100,12250,3,1936,
161,Ejerlejlighed,"Stadionvej 43, st. 1",2600, Glostrup,725000,2003-04-03,Alm. Salg,57,12719,1,1972,
161,Ejerlejlighed,"Christiansvej 13, 1. tv",2600, Glostrup,795000,2003-04-02,Alm. Salg,64,12422,2,1947,
161,Ejerlejlighed,"Østervej 27, 2. tv",2600, Glostrup,1256000,2003-04-02,Alm. Salg,80,15700,3,1959,
161,Villa,Ejbyholm 22,2600, Glostrup,1395000,2003-04-02,Alm. Salg,116,12026,4,1975,
161,Rækkehus,Stensbjerg 26,2600, Glostrup,1845000,2003-03-31,Alm. Salg,114,16184,3,2003,
161,Rækkehus,Stensbjerg 56,2600, Glostrup,1920000,2003-03-30,Alm. Salg,114,16842,3,2003,
161,Villa,Krogengen 3,2600, Glostrup,1145000,2003-03-30,Alm. Salg,141,8121,5,2003,
161,Villa,Linde Alle 14,2600, Glostrup,1860000,2003-03-30,Alm. Salg,134,13881,5,1900,
161,Villa,Blåmejsevej 11,2600, Glostrup,1850000,2003-03-30,Alm. Salg,134,13806,5,1958,
161,Rækkehus,Ravnager 22,2600, Glostrup,1625000,2003-03-27,Alm. Salg,100,16250,4,1964,
161,Rækkehus,Stensbjerg 32,2600, Glostrup,1870000,2003-03-25,Alm. Salg,114,16404,3,2003,
161,Rækkehus,Tofteaasen 24,2600, Glostrup,710000,2003-03-23,Alm. Salg,138,5145,5,2003,
161,Villa,Ejbydalsvej 235,2600, Glostrup,1600000,2003-03-21,Alm. Salg,110,14545,4,1975,
161,Ejerlejlighed,"Springholm 3, st. tv",2600, Glostrup,1323140,2003-03-20,Alm. Salg,86,15385,3,1989,
161,Ejerlejlighed,"Østervej 9C, 2. th",2600, Glostrup,456434,2003-03-20,Alm. Salg,69,6615,3,1943,
161,Villa,Mellemtoftevej 17,2600, Glostrup,1525000,2003-03-20,Alm. Salg,111,13739,4,1950,
161,Rækkehus,Stensbjerg 34,2600, Glostrup,1845000,2003-03-19,Alm. Salg,114,16184,3,2003,
161,Rækkehus,Stensbjerg 58,2600, Glostrup,1995000,2003-03-18,Alm. Salg,114,17500,3,2003,
161,Ejerlejlighed,"Østervej 25, 1. tv",2600, Glostrup,1075000,2003-03-16,Alm. Salg,66,16288,2,1959,
161,Rækkehus,Stensbjerg 54,2600, Glostrup,2165000,2003-03-15,Alm. Salg,131,16527,4,2003,
161,Ejerlejlighed,"Stensbjerg 4, 1",2600, Glostrup,2044210,2003-03-13,Alm. Salg,125,16354,5,2003,
161,Villa,Byparkvej 135,2600, Glostrup,1750000,2003-03-12,Alm. Salg,150,11667,7,1959,
161,Ejerlejlighed,"Gyvelvej 18, 1. tv",2600, Glostrup,1030000,2003-03-11,Alm. Salg,77,13377,3,1961,
161,Ejerlejlighed,"Sofielundsvej 22, st. tv",2600, Glostrup,310688,2003-03-09,Andet,55,5649,2,1931,
161,Villa,Krogengen 6,2600, Glostrup,1095000,2003-03-09,Alm. Salg,152,7204,5,2003,
161,Ejerlejlighed,"Hovedvejen 154, 2. 16",2600, Glostrup,680000,2003-03-07,Fam. Salg,81,8395,2,1978,
161,Villa,Svalevej 7A,2600, Glostrup,1360000,2003-03-04,Fam. Salg,116,11724,4,1959,
161,Villa,Emilsvej 23,2600, Glostrup,2095000,2003-03-04,Alm. Salg,150,13967,6,1926,
161,Ejerlejlighed,"Magnoliavej 10, st. tv",2600, Glostrup,1025000,2003-03-03,Alm. Salg,63,16270,3,1946,
161,Villa,Højbovej 14,2600, Glostrup,1840000,2003-03-03,Alm. Salg,150,12267,7,1979,
161,Villa,Ejby Mosevej 97,2600, Glostrup,1600000,2003-03-02,Alm. Salg,160,10000,6,2019,
161,Villa,Fyrremejsevej 14,2600, Glostrup,1675000,2003-02-27,Alm. Salg,142,11796,6,1957,
161,Ejerlejlighed,"Byparkvej 4, 2. tv",2600, Glostrup,950000,2003-02-25,Alm. Salg,62,15323,2,1975,
161,Villa,Falkevej 16,2600, Glostrup,2085000,2003-02-25,Alm. Salg,152,13717,5,1955,
161,Rækkehus,Stensbjerg 50,2600, Glostrup,1845000,2003-02-23,Alm. Salg,114,16184,3,2003,
161,Rækkehus,Ejby Smedevej 4A,2600, Glostrup,1625000,2003-02-20,Alm. Salg,88,18466,4,2004,
161,Ejerlejlighed,"Højvangsvej 32, 2. tv",2600, Glostrup,1025000,2003-02-20,Alm. Salg,71,14437,3,1934,
161,Rækkehus,Ejby Smedevej 2C,2600, Glostrup,1673000,2003-02-19,Alm. Salg,153,10935,6,2004,
161,Villa,Iriskrogen 10,2600, Glostrup,1520000,2003-02-19,Fam. Salg,156,9744,4,1971,
161,Rækkehus,Ejby Smedevej 2E,2600, Glostrup,2298000,2003-02-18,Alm. Salg,156,14731,7,2004,
161,Rækkehus,Ejby Smedevej 4E,2600, Glostrup,1625000,2003-02-18,Alm. Salg,89,18258,4,2004,
161,Rækkehus,Ejby Smedevej 2D,2600, Glostrup,1625000,2003-02-16,Alm. Salg,153,10621,6,2004,
161,Rækkehus,Ejby Smedevej 4D,2600, Glostrup,1577000,2003-02-15,Alm. Salg,84,18774,4,2004,
161,Ejerlejlighed,"Byparkvej 8, 1. th",2600, Glostrup,830000,2003-02-15,Alm. Salg,61,13607,2,1975,
161,Rækkehus,Krogengen 34,2600, Glostrup,2076000,2003-02-13,Alm. Salg,138,15043,4,2004,
161,Ejerlejlighed,"Hovedvejen 154, 2. 15",2600, Glostrup,895000,2003-02-13,Alm. Salg,84,10655,2,1978,
161,Rækkehus,Tofteaasen 25,2600, Glostrup,1695000,2003-02-12,Alm. Salg,98,17296,3,2003,
161,Rækkehus,Ejby Smedevej 2A,2600, Glostrup,2298000,2003-02-11,Alm. Salg,157,14637,7,2004,
161,Ejerlejlighed,"Østervej 11, 1. 3",2600, Glostrup,1158000,2003-02-11,Alm. Salg,80,14475,4,1944,
161,Rækkehus,Ejby Smedevej 2B,2600, Glostrup,1625000,2003-02-10,Alm. Salg,90,18056,3,2004,
161,Ejerlejlighed,"Tranemosevej 11, 1. th",2600, Glostrup,1048000,2003-02-08,Alm. Salg,79,13266,3,1961,
161,Rækkehus,Tofteaasen 29,2600, Glostrup,1745000,2003-02-04,Alm. Salg,98,17806,3,2003,
161,Ejerlejlighed,"Hovedvejen 154, 2. 20",2600, Glostrup,680000,2003-02-03,Fam. Salg,81,8395,2,1978,
161,Ejerlejlighed,"Østervej 9B, st. th",2600, Glostrup,995000,2003-02-01,Alm. Salg,73,13630,3,1943,
161,Ejerlejlighed,"Stensbjerg 2, 1. tv",2600, Glostrup,1895000,2003-02-01,Alm. Salg,121,15661,5,2003,
161,Villa,Falkevej 30,2600, Glostrup,1925000,2003-02-01,Alm. Salg,133,14474,5,1939,
161,Rækkehus,Tofteaasen 26,2600, Glostrup,710000,2003-01-31,Alm. Salg,132,5379,4,2003,
161,Ejerlejlighed,"Østervej 37, 1. tv",2600, Glostrup,975000,2003-01-30,Alm. Salg,77,12662,2,1959,
161,Rækkehus,Stensbjerg 36,2600, Glostrup,2071000,2003-01-28,Alm. Salg,131,15809,4,2003,
161,Villa,Højmarksvej 3,2600, Glostrup,1300000,2003-01-22,Alm. Salg,147,8844,6,1936,
161,Ejerlejlighed,"Byparkvej 6, 1. mf",2600, Glostrup,649000,2003-01-21,Alm. Salg,43,15093,1,1975,
161,Ejerlejlighed,"Stensbjerg 12, 1",2600, Glostrup,2094835,2003-01-19,Alm. Salg,125,16759,4,2003,
161,Ejerlejlighed,"Jernbanevej 12, 2",2600, Glostrup,1695000,2003-01-19,Alm. Salg,104,16298,4,2002,
161,Ejerlejlighed,"Stensbjerg 2, 1. th",2600, Glostrup,1924000,2003-01-18,Alm. Salg,121,15901,5,2003,
161,Ejerlejlighed,"Christiansvej 19, 2. tv",2600, Glostrup,582400,2003-01-18,Alm. Salg,61,9548,3,1947,
161,Ejerlejlighed,"Lilliendalsvej 7, st. 2",2600, Glostrup,695000,2003-01-17,Alm. Salg,43,16163,1,1970,
161,Villa,Svalevej 39,2600, Glostrup,1675000,2003-01-17,Alm. Salg,129,12984,3,1955,
161,Villa,Birke Alle 13,2600, Glostrup,2200000,2003-01-16,Alm. Salg,145,15172,6,1938,
161,Villa,Brandsbjergvej 50,2600, Glostrup,2200000,2003-01-15,Alm. Salg,151,14570,5,1976,
161,Ejerlejlighed,"Tværvej 2, st. tv",2600, Glostrup,745000,2003-01-14,Alm. Salg,58,12845,2,1938,
161,Ejerlejlighed,"Hovedvejen 174, st. tv",2600, Glostrup,961124,2003-01-13,Alm. Salg,80,12014,4,1948,
161,Ejerlejlighed,"Østervej 35, 2. tv",2600, Glostrup,935000,2003-01-12,Alm. Salg,72,12986,2,1959,
161,Villa,Ejby Torvevej 10B,2600, Glostrup,2220000,2003-01-12,Alm. Salg,177,12542,5,1817,
161,Ejerlejlighed,"Hovedvejen 60C, 1. tv",2600, Glostrup,740000,2003-01-10,Alm. Salg,52,14231,2,1943,
161,Rækkehus,Stensbjerg 14,2600, Glostrup,1994870,2003-01-09,Alm. Salg,131,15228,4,2003,
161,Villa,Rørsangervej 14,2600, Glostrup,2550000,2003-01-09,Alm. Salg,135,18889,6,1964,
161,Villa,Falkevej 7,2600, Glostrup,1985000,2003-01-07,Alm. Salg,134,14813,5,1956,
161,Rækkehus,Gyvelvej 28,2600, Glostrup,1725000,2003-01-06,Alm. Salg,100,17250,4,1962,
161,Ejerlejlighed,"Lilliendalsvej 3, 2. 1",2600, Glostrup,1175000,2003-01-05,Alm. Salg,73,16096,3,1970,
161,Ejerlejlighed,"Magnoliavej 14, 2. tv",2600, Glostrup,1160000,2003-01-05,Alm. Salg,80,14500,4,1946,
161,Villa,Edithsvej 18,2600, Glostrup,1595000,2003-01-05,Alm. Salg,172,9273,7,1934,
161,Ejerlejlighed,"Østervej 9B, 1. th",2600, Glostrup,1095000,2003-01-04,Alm. Salg,73,15000,3,1943,
161,Villa,Mellemtoftevej 3,2600, Glostrup,1850000,2003-01-02,Alm. Salg,129,14341,6,1951,
161,Rækkehus,Tofteaasen 34,2600, Glostrup,710000,2002-12-30,Alm. Salg,132,5379,4,2003,
161,Ejerlejlighed,"Nordre Ringvej 6, 2. th",2600, Glostrup,185000,2002-12-25,Alm. Salg,67,2761,3,1940,
161,Villa,Solvej 4,2600, Glostrup,2131000,2002-12-22,Alm. Salg,184,11582,5,1929,
161,Ejerlejlighed,"Christiansvej 9, st. th",2600, Glostrup,389649,2002-12-17,Andet,68,5730,3,1947,
161,Villa,Østerager 56,2600, Glostrup,2295000,2002-12-14,Alm. Salg,134,17127,4,1994,
161,Ejerlejlighed,"Østervej 19, 2. th",2600, Glostrup,1250000,2002-12-10,Alm. Salg,81,15432,3,1959,
161,Villa,Solvangsvej 42,2600, Glostrup,2595000,2002-12-10,Alm. Salg,183,14180,7,1951,
161,Rækkehus,Stensbjerg 44,2600, Glostrup,1994206,2002-12-09,Alm. Salg,131,15223,4,2003,
161,Ejerlejlighed,"Stensbjerg 8, 1. tv",2600, Glostrup,1940000,2002-12-09,Alm. Salg,121,16033,5,2003,
161,Villa,Ejby Mosevej 55,2600, Glostrup,2200000,2002-12-09,Alm. Salg,173,12717,6,1971,
161,Villa,Rørsangervej 11,2600, Glostrup,2245000,2002-12-09,Alm. Salg,128,17539,5,1965,
161,Rækkehus,Stensbjerg 16,2600, Glostrup,1794847,2002-12-08,Alm. Salg,114,15744,3,2003,
161,Villa,Ejbydalsvej 223,2600, Glostrup,2028000,2002-12-07,Alm. Salg,146,13890,5,1975,
161,Villa,Nørre Alle 8,2600, Glostrup,992079,2002-12-04,Fam. Salg,129,7691,6,1932,
161,Ejerlejlighed,"Vestergårdsvej 23, 2. 62",2600, Glostrup,897000,2002-12-03,Alm. Salg,72,12458,2,1970,
161,Villa,Byparkvej 132,2600, Glostrup,1455575,2002-12-02,Alm. Salg,122,11931,6,1958,
161,Ejerlejlighed,"Magnoliavej 14, 1. th",2600, Glostrup,507814,2002-12-01,Alm. Salg,51,9957,2,1946,
161,Villa,Mosetoften 11,2600, Glostrup,1775000,2002-12-01,Alm. Salg,130,13654,4,1969,
161,Villa,Bjergbakkevej 308,2600, Glostrup,1798000,2002-12-01,Alm. Salg,141,12752,5,1972,
161,Villa,Ejbydalsvej 97,2600, Glostrup,2060627,2002-11-30,Alm. Salg,143,14410,4,1978,
161,Ejerlejlighed,"Byparkvej 8, 2. th",2600, Glostrup,985000,2002-11-28,Alm. Salg,61,16148,2,1975,
161,Ejerlejlighed,"Christiansvej 15, st. tv",2600, Glostrup,970405,2002-11-27,Auktion,69,14064,3,1947,
161,Ejerlejlighed,"Christiansvej 15, 1. th",2600, Glostrup,1105302,2002-11-26,Alm. Salg,80,13816,4,1947,
161,Villa,Rørsangervej 15,2600, Glostrup,1995000,2002-11-26,Alm. Salg,128,15586,5,1965,
161,Rækkehus,Tofteaasen 33,2600, Glostrup,710000,2002-11-25,Alm. Salg,117,6068,4,2003,
161,Villa,Enighedsvej 29,2600, Glostrup,1845000,2002-11-25,Alm. Salg,133,13872,6,1962,
161,Villa,Duevej 17,2600, Glostrup,1725640,2002-11-24,Alm. Salg,154,11205,4,1957,
161,Ejerlejlighed,"Magnoliavej 14, 2. th",2600, Glostrup,601030,2002-11-23,Alm. Salg,51,11785,2,1946,
161,Ejerlejlighed,"Østervej 19, 1. tv",2600, Glostrup,1265000,2002-11-23,Alm. Salg,85,14882,3,1959,
161,Rækkehus,Tofteaasen 35,2600, Glostrup,710000,2002-11-21,Alm. Salg,117,6068,4,2003,
161,Villa,Elmevej 10,2600, Glostrup,1425000,2002-11-21,Alm. Salg,93,15323,4,1938,
161,Ejerlejlighed,"Hovedvejen 176, 2. th",2600, Glostrup,875000,2002-11-19,Alm. Salg,65,13462,3,1948,
161,Rækkehus,Ejby Smedevej 24,2600, Glostrup,1795000,2002-11-18,Alm. Salg,120,14958,3,2003,
161,Villa,Heggelunds Alle 7,2600, Glostrup,2425000,2002-11-16,Alm. Salg,144,16840,6,1927,
161,Villa,Brandsbjergvej 95,2600, Glostrup,1800000,2002-11-14,Alm. Salg,170,10588,6,2018,
161,Rækkehus,Ejby Smedevej 28,2600, Glostrup,1620000,2002-11-13,Alm. Salg,120,13500,3,2003,
