municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
165,Ejerlejlighed,"Linde Alle 6, st. th",2620, Albertslund,350000,1996-04-08,Alm. Salg,68,5147,3,1935,
165,Ejerlejlighed,"Linde Alle 6, st. tv",2620, Albertslund,350000,1996-04-08,Alm. Salg,68,5147,3,1935,
165,Ejerlejlighed,"Linde Alle 6, 2. tv",2620, Albertslund,350000,1996-04-08,Alm. Salg,110,3182,4,1935,
165,Ejerlejlighed,"Linde Alle 6, 1. tv",2620, Albertslund,350000,1996-04-08,Alm. Salg,68,5147,3,1935,
165,Ejerlejlighed,"Linde Alle 6, 1. th",2620, Albertslund,350000,1996-04-08,Alm. Salg,68,5147,3,1935,
165,Rækkehus,Elmehusene 153,2600, Glostrup,762159,1996-04-02,Alm. Salg,100,7622,4,1967,
165,Rækkehus,Jægerhusene 19,2620, Albertslund,724000,1996-04-01,Alm. Salg,106,6830,4,1968,
165,Rækkehus,Elmehusene 292,2600, Glostrup,718000,1996-03-28,Alm. Salg,96,7479,4,1968,
165,Villa,Porsager 66,2620, Albertslund,1198596,1996-03-28,Alm. Salg,125,9589,5,1967,
165,Rækkehus,Præstehusene 127,2620, Albertslund,965428,1996-03-24,Alm. Salg,159,6072,4,1970,
165,Rækkehus,Elmehusene 157,2600, Glostrup,631127,1996-03-21,Alm. Salg,96,6574,4,1967,
165,Rækkehus,Rytterhusene 90,2620, Albertslund,625837,1996-03-18,Alm. Salg,106,5904,5,1968,
165,Ejerlejlighed,Mölndalsparken 6,2620, Albertslund,630000,1996-03-17,Alm. Salg,67,9403,3,1986,
165,Rækkehus,Elmehusene 151,2600, Glostrup,668800,1996-03-16,Alm. Salg,96,6967,5,1967,
165,Villa,Platanhaven 23,2600, Glostrup,820000,1996-03-16,Alm. Salg,164,5000,6,1967,
165,Rækkehus,Elmehusene 90,2600, Glostrup,745000,1996-03-11,Alm. Salg,96,7760,4,1969,
165,Rækkehus,Skyttehusene 46,2620, Albertslund,784130,1996-03-10,Alm. Salg,106,7397,5,1968,
165,Rækkehus,Tranehusene 54,2620, Albertslund,759750,1996-03-07,Alm. Salg,108,7035,4,1972,
165,Rækkehus,Jægerhusene 5,2620, Albertslund,815102,1996-03-05,Alm. Salg,106,7690,5,1968,
165,Ejerlejlighed,Mölndalsparken 67,2620, Albertslund,502660,1996-03-02,Alm. Salg,63,7979,2,1986,
165,Rækkehus,Fyrrehusene 72,2600, Glostrup,871870,1996-02-25,Alm. Salg,110,7926,4,1972,
165,Ejerlejlighed,"Topperne 32, 1. 13",2620, Albertslund,544000,1996-02-21,Alm. Salg,100,5440,4,1972,
165,Ejerlejlighed,"Kanalgaden 4, 2. tv",2620, Albertslund,490000,1996-02-18,Alm. Salg,96,5104,3,1970,
165,Rækkehus,Skyttehusene 53,2620, Albertslund,669946,1996-02-15,Alm. Salg,108,6203,5,1968,
165,Villa,Herstedøster Skolevej 4,2620, Albertslund,1385000,1996-02-15,Alm. Salg,185,7486,5,1777,
165,Ejerlejlighed,Mölndalsparken 73,2620, Albertslund,649600,1996-02-14,Alm. Salg,67,9696,3,1986,
165,Rækkehus,Degnehusene 84,2620, Albertslund,968520,1996-02-12,Alm. Salg,151,6414,4,1972,
165,Rækkehus,Poppelhusene 16,2600, Glostrup,394818,1996-02-11,Andet,126,3133,5,1975,
165,Ejerlejlighed,"Topperne 18, st. 1",2620, Albertslund,540000,1996-02-11,Alm. Salg,101,5347,4,1972,
165,Rækkehus,Falkehusene 58,2620, Albertslund,720000,1996-02-10,Alm. Salg,106,6792,5,1968,
165,Rækkehus,Glentehusene 69,2620, Albertslund,660000,1996-02-08,Alm. Salg,106,6226,5,1968,
165,Rækkehus,Rytterhusene 75,2620, Albertslund,764000,1996-02-07,Alm. Salg,108,7074,4,1968,
165,Rækkehus,Glentehusene 79,2620, Albertslund,713528,1996-02-05,Alm. Salg,108,6607,5,1968,
165,Rækkehus,Præstehusene 101,2620, Albertslund,861280,1996-02-05,Alm. Salg,159,5417,4,1970,
165,Rækkehus,Glentehusene 4,2620, Albertslund,764180,1996-02-01,Alm. Salg,106,7209,5,1968,
165,Ejerlejlighed,"Topperne 13, 3. 31",2620, Albertslund,613000,1996-01-31,Alm. Salg,97,6320,4,1972,
165,Villa,Hvidager 60,2620, Albertslund,1017400,1996-01-28,Alm. Salg,167,6092,3,1967,
165,Rækkehus,Jægerhusene 15,2620, Albertslund,752040,1996-01-27,Alm. Salg,108,6963,4,1968,
165,Villa,Kvædehaven 57,2600, Glostrup,1209000,1996-01-25,Alm. Salg,127,9520,4,1969,
165,Villa,Snebærhaven 9,2620, Albertslund,1250440,1996-01-25,Alm. Salg,183,6833,6,1969,
165,Villa,Porsager 92,2620, Albertslund,1172250,1996-01-25,Alm. Salg,127,9230,6,1965,
165,Rækkehus,Elmehusene 132,2600, Glostrup,610000,1996-01-24,Alm. Salg,96,6354,4,1968,
165,Rækkehus,Pilehusene 104,2600, Glostrup,970720,1996-01-23,Alm. Salg,110,8825,4,1973,
165,Ejerlejlighed,"Topperne 10, 2. 23",2620, Albertslund,420000,1996-01-21,Alm. Salg,97,4330,4,1971,
165,Rækkehus,Rypehusene 46,2620, Albertslund,760000,1996-01-18,Alm. Salg,108,7037,5,1972,
165,Ejerlejlighed,"Topperne 11, 1. 14",2620, Albertslund,252000,1996-01-17,Auktion,49,5143,2,1972,
165,Villa,Lodager 39,2620, Albertslund,1242190,1996-01-14,Alm. Salg,147,8450,5,1966,
165,Rækkehus,Fiskerhusene 89,2620, Albertslund,341500,1996-01-09,Fam. Salg,106,3222,4,1968,
165,Rækkehus,Elmehusene 160,2600, Glostrup,758000,1996-01-08,Alm. Salg,96,7896,4,1968,
165,Rækkehus,Pilehusene 150,2600, Glostrup,835000,1996-01-07,Alm. Salg,110,7591,4,1973,
165,Rækkehus,Poppelhusene 27,2600, Glostrup,973850,1996-01-06,Alm. Salg,120,8115,4,1974,
165,Rækkehus,Rytterhusene 86,2620, Albertslund,277535,1996-01-02,Alm. Salg,106,2618,4,1968,
165,Ejerlejlighed,"Topperne 3, st. 3",2620, Albertslund,516898,1996-01-02,Alm. Salg,97,5329,4,1972,
165,Ejerlejlighed,"Topperne 9, 3. 34",2620, Albertslund,359734,1996-01-02,Alm. Salg,49,7342,2,1972,
165,Villa,Risbystræde 14,2620, Albertslund,1499180,1996-01-01,Alm. Salg,260,5766,9,1877,
165,Villa,Storstræde 41,2620, Albertslund,780624,1995-12-30,Fam. Salg,136,5740,4,1777,
165,Ejerlejlighed,"Topperne 12, 3. 34",2620, Albertslund,365544,1995-12-29,Alm. Salg,49,7460,2,1971,
165,Rækkehus,Humlehusene 64,2620, Albertslund,940944,1995-12-26,Alm. Salg,152,6190,4,1971,
165,Ejerlejlighed,"Topperne 12, st. 2",2620, Albertslund,189000,1995-12-26,Alm. Salg,33,5727,1,1971,
165,Rækkehus,Falkehusene 17,2620, Albertslund,256848,1995-12-21,Fam. Salg,106,2423,4,1968,
165,Ejerlejlighed,"Kanalgaden 10, 2. tv",2620, Albertslund,474000,1995-12-21,Fam. Salg,96,4938,3,1970,
165,Rækkehus,Jægerhusene 49,2620, Albertslund,725626,1995-12-20,Alm. Salg,106,6846,4,1968,
165,Ejerlejlighed,"Topperne 16, 1. 14",2620, Albertslund,309000,1995-12-19,Alm. Salg,49,6306,2,1971,
165,Villa,Hvidager 64,2620, Albertslund,1228096,1995-12-18,Alm. Salg,175,7018,6,1967,
165,Villa,Platanhaven 132,2600, Glostrup,654395,1995-12-16,Fam. Salg,132,4958,5,1965,
165,Rækkehus,Rypehusene 86,2620, Albertslund,834765,1995-12-11,Alm. Salg,108,7729,3,1972,
165,Rækkehus,Rytterhusene 23,2620, Albertslund,840000,1995-12-11,Alm. Salg,106,7925,5,1968,
165,Rækkehus,Jægerhusene 11,2620, Albertslund,862400,1995-12-10,Alm. Salg,106,8136,4,1968,
165,Rækkehus,Fyrrehusene 21,2600, Glostrup,862823,1995-12-08,Alm. Salg,114,7569,5,1972,
165,Villa,Platanhaven 79,2600, Glostrup,1203160,1995-12-08,Alm. Salg,167,7205,6,1912,
165,Villa,Kratager 18,2620, Albertslund,1190997,1995-12-06,Alm. Salg,195,6108,5,1968,
165,Rækkehus,Herstedvesterstræde 58B,2620, Albertslund,200000,1995-12-05,Alm. Salg,191,1047,5,1948,
165,Villa,Herstedøstergade 19,2620, Albertslund,750000,1995-12-05,Alm. Salg,141,5319,4,1827,
165,Rækkehus,Elmehusene 13,2600, Glostrup,722000,1995-12-04,Alm. Salg,96,7521,4,1967,
165,Ejerlejlighed,"Topperne 8, 3. 34",2620, Albertslund,347971,1995-12-03,Alm. Salg,49,7101,2,1971,
165,Rækkehus,Skyttehusene 16,2620, Albertslund,728000,1995-11-30,Alm. Salg,106,6868,5,1968,
165,Rækkehus,Falkehusene 59,2620, Albertslund,689385,1995-11-30,Alm. Salg,108,6383,4,1968,
165,Villa,Sletteland 14,2620, Albertslund,740539,1995-11-30,Fam. Salg,130,5696,4,1965,
165,Rækkehus,Herstedvesterstræde 58A,2620, Albertslund,380000,1995-11-29,Alm. Salg,160,2375,5,1948,
165,Ejerlejlighed,"Topperne 11, 2. 24",2620, Albertslund,325000,1995-11-29,Alm. Salg,49,6633,2,1972,
165,Villa,Herstedvesterstræde 54,2620, Albertslund,560000,1995-11-29,Alm. Salg,262,2137,7,1948,
165,Villa,Vridsløsestræde 11,2620, Albertslund,1325000,1995-11-29,Alm. Salg,161,8230,5,1973,
165,Ejerlejlighed,"Topperne 16, 3. 34",2620, Albertslund,346000,1995-11-27,Alm. Salg,49,7061,2,1971,
165,Villa,Herstedøster Skolevej 18,2620, Albertslund,2400000,1995-11-26,Alm. Salg,145,16552,3,1900,
165,Ejerlejlighed,"Topperne 16, 3. 33",2620, Albertslund,503900,1995-11-25,Alm. Salg,100,5039,4,1971,
165,Villa,Kvædehaven 115,2600, Glostrup,940000,1995-11-22,Alm. Salg,140,6714,5,1968,
165,Villa,Gamle Landevej 30,2620, Albertslund,553990,1995-11-22,Alm. Salg,173,3202,6,1932,
165,Rækkehus,Elmehusene 4,2600, Glostrup,668360,1995-11-21,Alm. Salg,96,6962,4,1968,
165,Rækkehus,Tranehusene 1,2620, Albertslund,707030,1995-11-20,Alm. Salg,112,6313,5,1972,
165,Ejerlejlighed,Mölndalsparken 83,2620, Albertslund,578000,1995-11-19,Alm. Salg,69,8377,3,1986,
165,Rækkehus,Præstehusene 99,2620, Albertslund,972280,1995-11-18,Alm. Salg,151,6439,3,1970,
165,Villa,Fyrrehusene 1,2600, Glostrup,844400,1995-11-15,Alm. Salg,112,7539,5,1970,
165,Villa,Gamle Landevej 26,2620, Albertslund,553860,1995-11-14,Alm. Salg,173,3202,6,1932,
165,Rækkehus,Gamle Landevej 38,2620, Albertslund,461000,1995-11-11,Alm. Salg,98,4704,4,1950,
165,Rækkehus,Falkehusene 50,2620, Albertslund,738577,1995-11-09,Alm. Salg,106,6968,4,1970,
165,Rækkehus,Pilehusene 124,2600, Glostrup,789031,1995-11-08,Alm. Salg,110,7173,4,1973,
165,Rækkehus,Tranehusene 55,2620, Albertslund,645000,1995-11-07,Alm. Salg,108,5972,5,1972,
165,Villa,Lyngmosevej 12,2620, Albertslund,765352,1995-11-07,Alm. Salg,142,5390,5,1923,
165,Rækkehus,Tjørnehusene 50,2600, Glostrup,700000,1995-11-06,Fam. Salg,122,5738,5,1972,
165,Rækkehus,Elmehusene 131,2600, Glostrup,614000,1995-11-05,Alm. Salg,100,6140,4,1967,
165,Villa,Enebærhaven 49,2620, Albertslund,1187000,1995-11-05,Alm. Salg,159,7465,6,1972,
165,Rækkehus,Elmehusene 163,2600, Glostrup,565000,1995-11-04,Alm. Salg,96,5885,3,1967,
165,Ejerlejlighed,"Topperne 14, st. 1",2620, Albertslund,509548,1995-11-04,Alm. Salg,97,5253,4,1971,
165,Villa,Mørkager 51,2620, Albertslund,1240000,1995-11-04,Alm. Salg,138,8986,4,1966,
165,Rækkehus,Elmehusene 188,2600, Glostrup,648000,1995-11-02,Alm. Salg,96,6750,4,1968,
165,Rækkehus,Falkehusene 57,2620, Albertslund,627170,1995-11-02,Alm. Salg,108,5807,5,1969,
165,Rækkehus,Gamle Landevej 28,2620, Albertslund,564000,1995-11-02,Alm. Salg,173,3260,6,1932,
165,Ejerlejlighed,"Kanaltorvet 8, 2. 20",2620, Albertslund,291000,1995-10-31,Alm. Salg,59,4932,1,1970,
165,Villa,Skærager 32,2620, Albertslund,1059180,1995-10-31,Alm. Salg,117,9053,4,1967,
165,Ejerlejlighed,"Topperne 15, st. 3",2620, Albertslund,508407,1995-10-30,Alm. Salg,97,5241,4,1972,
165,Rækkehus,Skyttehusene 50,2620, Albertslund,710788,1995-10-28,Alm. Salg,106,6706,4,1968,
165,Villa,Kvædehaven 59,2600, Glostrup,1183000,1995-10-24,Alm. Salg,158,7487,5,1967,
165,Rækkehus,Fasanhusene 14,2620, Albertslund,703000,1995-10-23,Alm. Salg,106,6632,4,1968,
165,Rækkehus,Skriverhusene 14,2620, Albertslund,678229,1995-10-22,Alm. Salg,106,6398,4,1969,
165,Rækkehus,Fiskerhusene 25,2620, Albertslund,711081,1995-10-19,Alm. Salg,108,6584,4,1968,
165,Villa,Bomhusstræde 4,2620, Albertslund,1190000,1995-10-19,Alm. Salg,163,7301,5,1986,
165,Ejerlejlighed,"Linde Alle 6, st. th",2620, Albertslund,319000,1995-10-15,Alm. Salg,68,4691,3,1935,
165,Ejerlejlighed,"Linde Alle 6, st. tv",2620, Albertslund,319000,1995-10-15,Alm. Salg,68,4691,3,1935,
165,Ejerlejlighed,"Linde Alle 6, 2. tv",2620, Albertslund,319000,1995-10-15,Alm. Salg,110,2900,4,1935,
165,Ejerlejlighed,"Linde Alle 6, 1. tv",2620, Albertslund,319000,1995-10-15,Alm. Salg,68,4691,3,1935,
165,Ejerlejlighed,"Linde Alle 6, 1. th",2620, Albertslund,319000,1995-10-15,Alm. Salg,68,4691,3,1935,
165,Rækkehus,Pilehusene 134,2600, Glostrup,780400,1995-10-13,Alm. Salg,110,7095,4,1973,
165,Rækkehus,Elmehusene 225,2600, Glostrup,655920,1995-10-12,Alm. Salg,96,6833,4,1967,
165,Villa,Randager 107,2620, Albertslund,915000,1995-10-11,Alm. Salg,112,8170,4,1965,
165,Rækkehus,Fasanhusene 53,2620, Albertslund,743000,1995-10-10,Alm. Salg,106,7009,5,1968,
165,Ejerlejlighed,"Topperne 20, 3. 34",2620, Albertslund,575000,1995-10-10,Alm. Salg,49,11735,2,1972,
165,Rækkehus,Blomsterkrogen 17A,2620, Albertslund,1013000,1995-10-08,Alm. Salg,124,8169,3,1986,
165,Villa,Nørreland 2,2620, Albertslund,737000,1995-10-08,Alm. Salg,94,7840,3,1959,
165,Rækkehus,Pilehusene 160,2600, Glostrup,818000,1995-10-03,Alm. Salg,110,7436,4,1973,
165,Villa,Platanhaven 89,2600, Glostrup,1130000,1995-09-30,Alm. Salg,140,8071,4,1965,
165,Rækkehus,Elmehusene 124,2600, Glostrup,695000,1995-09-27,Alm. Salg,100,6950,4,1968,
165,Villa,Hasselhaven 135,2600, Glostrup,947000,1995-09-25,Alm. Salg,146,6486,4,1971,
165,Rækkehus,Fiskerhusene 54,2620, Albertslund,638660,1995-09-24,Alm. Salg,108,5914,5,1968,
165,Villa,Grønneled 11,2620, Albertslund,831000,1995-09-23,Alm. Salg,102,8147,3,1959,
165,Rækkehus,Fiskerhusene 57,2620, Albertslund,728000,1995-09-22,Alm. Salg,106,6868,4,1968,
165,Rækkehus,Tjørnehusene 28,2600, Glostrup,736200,1995-09-21,Alm. Salg,120,6135,4,1972,
165,Rækkehus,Falkehusene 67,2620, Albertslund,665275,1995-09-21,Alm. Salg,108,6160,5,1968,
165,Rækkehus,Poppelhusene 52,2600, Glostrup,773000,1995-09-19,Alm. Salg,107,7224,4,1968,
165,Rækkehus,Tranehusene 12,2620, Albertslund,797000,1995-09-19,Alm. Salg,112,7116,4,1972,
165,Rækkehus,Falkehusene 33,2620, Albertslund,733000,1995-09-19,Alm. Salg,106,6915,4,1968,
165,Ejerlejlighed,"Topperne 20, 3. 34",2620, Albertslund,307000,1995-09-14,Alm. Salg,49,6265,2,1972,
165,Villa,Randager 67,2620, Albertslund,950000,1995-09-14,Alm. Salg,148,6419,5,1967,
165,Rækkehus,Skriverhusene 54,2620, Albertslund,825000,1995-09-12,Alm. Salg,106,7783,5,1969,
165,Rækkehus,Falkehusene 33,2620, Albertslund,499000,1995-09-12,Auktion,106,4708,4,1968,
165,Rækkehus,Tranehusene 28,2620, Albertslund,749204,1995-09-12,Alm. Salg,112,6689,4,1972,
165,Ejerlejlighed,"Topperne 28, 1. 12",2620, Albertslund,153000,1995-09-11,Alm. Salg,49,3122,2,1972,
165,Villa,Kongsager 27,2620, Albertslund,967070,1995-09-11,Alm. Salg,174,5558,5,1965,
165,Rækkehus,Fiskerhusene 87,2620, Albertslund,295990,1995-09-08,Fam. Salg,106,2792,5,1968,
165,Rækkehus,Glentehusene 11,2620, Albertslund,716130,1995-09-07,Alm. Salg,106,6756,5,1968,
165,Rækkehus,Skyttehusene 37,2620, Albertslund,692000,1995-09-06,Alm. Salg,108,6407,4,1968,
165,Ejerlejlighed,"Kanaltorvet 8, 1. 2",2620, Albertslund,242000,1995-09-03,Alm. Salg,59,4102,1,1970,
165,Rækkehus,Rypehusene 28,2620, Albertslund,795860,1995-08-31,Alm. Salg,108,7369,4,1972,
165,Ejerlejlighed,"Topperne 30, st. 3",2620, Albertslund,475320,1995-08-31,Alm. Salg,97,4900,4,1972,
165,Villa,Skærager 11,2620, Albertslund,1257200,1995-08-30,Alm. Salg,178,7063,5,1976,
165,Rækkehus,Degnehusene 52,2620, Albertslund,886650,1995-08-28,Alm. Salg,166,5341,5,1972,
165,Rækkehus,Poppelhusene 102,2600, Glostrup,334637,1995-08-24,Fam. Salg,107,3127,4,1968,
165,Rækkehus,Skriverhusene 18,2620, Albertslund,733300,1995-08-23,Alm. Salg,108,6790,5,1969,
165,Ejerlejlighed,"Topperne 16, 2. 24",2620, Albertslund,314783,1995-08-23,Alm. Salg,49,6424,2,1971,
165,Rækkehus,Tjørnehusene 24,2600, Glostrup,832000,1995-08-22,Alm. Salg,120,6933,4,1971,
165,Rækkehus,Degnehusene 89,2620, Albertslund,1356819,1995-08-22,Alm. Salg,156,8698,4,1973,
165,Villa,Herstedøster Skolevej 13B,2620, Albertslund,942642,1995-08-22,Fam. Salg,261,3612,5,1877,
165,Villa,Herstedøster Skolevej 13C,2620, Albertslund,942642,1995-08-22,Fam. Salg,154,6121,5,1877,
165,Rækkehus,Jægerhusene 7,2620, Albertslund,737000,1995-08-21,Alm. Salg,106,6953,5,1968,
165,Villa,Porsager 33,2620, Albertslund,1036460,1995-08-19,Alm. Salg,141,7351,6,1965,
165,Ejerlejlighed,"Topperne 6, 1. 11",2620, Albertslund,420000,1995-08-17,Alm. Salg,102,4118,3,1971,
165,Rækkehus,Pilehusene 166,2600, Glostrup,790800,1995-08-15,Alm. Salg,114,6937,4,1973,
165,Rækkehus,Tranehusene 39,2620, Albertslund,725080,1995-08-14,Alm. Salg,108,6714,4,1972,
165,Rækkehus,Jægerhusene 88,2620, Albertslund,662810,1995-08-13,Alm. Salg,108,6137,4,1968,
165,Ejerlejlighed,"Topperne 2, 2. 21",2620, Albertslund,550000,1995-08-12,Alm. Salg,100,5500,4,1971,
165,Ejerlejlighed,"Topperne 9, 2. 23",2620, Albertslund,492940,1995-08-12,Alm. Salg,100,4929,4,1972,
165,Rækkehus,Falkehusene 30,2620, Albertslund,748300,1995-08-10,Alm. Salg,108,6929,4,1968,
165,Villa,Toftestræde 10,2620, Albertslund,225000,1995-08-10,Alm. Salg,138,1630,4,1996,
165,Rækkehus,Degnehusene 66,2620, Albertslund,605000,1995-08-08,Alm. Salg,152,3980,4,1972,
165,Rækkehus,Jægerhusene 24,2620, Albertslund,734000,1995-08-08,Alm. Salg,106,6925,4,1968,
165,Rækkehus,Skyttehusene 58,2620, Albertslund,703290,1995-08-07,Alm. Salg,106,6635,5,1968,
165,Ejerlejlighed,"Topperne 13, 3. 31",2620, Albertslund,203907,1995-08-07,Alm. Salg,97,2102,4,1972,
165,Villa,Kvædehaven 28,2600, Glostrup,1225000,1995-08-06,Alm. Salg,183,6694,6,1968,
165,Ejerlejlighed,"Topperne 11, 3. 32",2620, Albertslund,255000,1995-08-03,Alm. Salg,49,5204,2,1972,
165,Villa,Linde Alle 5,2620, Albertslund,419000,1995-08-02,Alm. Salg,229,1830,9,1936,
165,Rækkehus,Bispehusene 50,2620, Albertslund,782000,1995-07-30,Alm. Salg,108,7241,4,1974,
165,Villa,Hasselhaven 40,2600, Glostrup,998740,1995-07-30,Alm. Salg,114,8761,4,1969,
165,Ejerlejlighed,"Topperne 28, 1. 13",2620, Albertslund,489000,1995-07-28,Alm. Salg,97,5041,4,1972,
165,Villa,Rydagervej 25,2620, Albertslund,1550000,1995-07-26,Alm. Salg,204,7598,5,1968,
165,Rækkehus,Glentehusene 61,2620, Albertslund,798000,1995-07-24,Alm. Salg,108,7389,4,1968,
165,Rækkehus,Poppelhusene 24,2600, Glostrup,809330,1995-07-20,Alm. Salg,122,6634,5,1975,
165,Rækkehus,Elmehusene 229,2600, Glostrup,598000,1995-07-19,Alm. Salg,96,6229,4,1967,
165,Villa,Horsholmstræde 5,2620, Albertslund,1451540,1995-07-19,Alm. Salg,180,8064,5,1986,
165,Rækkehus,Poppelhusene 58,2600, Glostrup,809000,1995-07-16,Alm. Salg,107,7561,4,1968,
165,Rækkehus,Falkehusene 26,2620, Albertslund,731800,1995-07-16,Alm. Salg,106,6904,4,1968,
165,Villa,Risbystræde 4,2620, Albertslund,525000,1995-07-16,Alm. Salg,49,10714,3,1900,
165,Ejerlejlighed,"Topperne 10, 3. 32",2620, Albertslund,340000,1995-07-13,Alm. Salg,49,6939,2,1971,
165,Rækkehus,Elmehusene 29,2600, Glostrup,624000,1995-07-11,Alm. Salg,96,6500,4,1967,
165,Rækkehus,Elmehusene 12,2600, Glostrup,575000,1995-07-11,Alm. Salg,96,5990,4,1968,
165,Rækkehus,Fiskerhusene 81,2620, Albertslund,678000,1995-07-09,Alm. Salg,106,6396,5,1968,
165,Rækkehus,Skyttehusene 44,2620, Albertslund,682800,1995-07-08,Alm. Salg,106,6442,5,1968,
165,Villa,Herstedvesterstræde 23,2620, Albertslund,1271140,1995-07-07,Alm. Salg,189,6726,7,1978,
165,Rækkehus,Fasanhusene 12,2620, Albertslund,701198,1995-07-06,Alm. Salg,108,6493,5,1968,
165,Rækkehus,Elmehusene 76,2600, Glostrup,620000,1995-07-06,Alm. Salg,96,6458,4,1967,
165,Villa,Lyngmosevej 8,2620, Albertslund,698000,1995-07-04,Alm. Salg,100,6980,3,1927,
165,Rækkehus,Humlehusene 90,2620, Albertslund,863169,1995-06-30,Alm. Salg,152,5679,4,1971,
165,Ejerlejlighed,"Topperne 10, 2. 21",2620, Albertslund,544000,1995-06-29,Alm. Salg,105,5181,4,1971,
165,Ejerlejlighed,"Kanaltorvet 8, 3. 31",2620, Albertslund,281000,1995-06-28,Alm. Salg,59,4763,1,1970,
165,Ejerlejlighed,Mölndalsparken 25,2620, Albertslund,550040,1995-06-27,Alm. Salg,67,8210,3,1986,
165,Ejerlejlighed,"Topperne 26, 3. 34",2620, Albertslund,320800,1995-06-26,Alm. Salg,49,6547,2,1972,
165,Rækkehus,Skriverhusene 24,2620, Albertslund,714000,1995-06-25,Alm. Salg,106,6736,4,1969,
165,Rækkehus,Skyttehusene 81,2620, Albertslund,671000,1995-06-25,Alm. Salg,108,6213,4,1968,
165,Villa,Kvædehaven 77,2600, Glostrup,1254400,1995-06-22,Alm. Salg,147,8533,5,1970,
165,Rækkehus,Elmehusene 65,2600, Glostrup,560000,1995-06-21,Alm. Salg,100,5600,4,1967,
165,Rækkehus,Rypehusene 74,2620, Albertslund,786000,1995-06-21,Alm. Salg,108,7278,4,1972,
165,Villa,Skærager 3,2620, Albertslund,969000,1995-06-19,Alm. Salg,139,6971,4,1967,
165,Ejerlejlighed,Mölndalsparken 62,2620, Albertslund,593000,1995-06-18,Alm. Salg,69,8594,3,1986,
165,Villa,Blankager 25,2620, Albertslund,385437,1995-06-18,Alm. Salg,151,2553,6,1969,
165,Ejerlejlighed,Mölndalsparken 50,2620, Albertslund,483800,1995-06-17,Alm. Salg,61,7931,2,1986,
165,Rækkehus,Præstehusene 110,2620, Albertslund,913000,1995-06-16,Alm. Salg,151,6046,5,1969,
165,Rækkehus,Tranehusene 1,2620, Albertslund,707030,1995-06-16,Alm. Salg,112,6313,5,1972,
165,Rækkehus,Elmehusene 120,2600, Glostrup,580000,1995-06-15,Alm. Salg,96,6042,4,1968,
165,Rækkehus,Jægerhusene 22,2620, Albertslund,709200,1995-06-14,Alm. Salg,106,6691,4,1968,
165,Rækkehus,Elmehusene 37,2600, Glostrup,599000,1995-06-12,Alm. Salg,96,6240,4,1967,
165,Ejerlejlighed,"Topperne 12, 2. 23",2620, Albertslund,501000,1995-06-12,Alm. Salg,97,5165,4,1971,
165,Villa,Snebærhaven 78,2620, Albertslund,1014535,1995-06-12,Alm. Salg,132,7686,5,1973,
165,Ejerlejlighed,"Kanaltorvet 8, 3. 32",2620, Albertslund,249500,1995-06-11,Alm. Salg,59,4229,1,1970,
165,Villa,Snebærhaven 10,2620, Albertslund,1206600,1995-06-11,Alm. Salg,183,6593,6,1969,
165,Rækkehus,Poppelhusene 94,2600, Glostrup,815931,1995-06-10,Alm. Salg,107,7626,4,1968,
165,Rækkehus,Bispehusene 1,2620, Albertslund,720101,1995-06-10,Alm. Salg,112,6429,4,1972,
165,Villa,Kongsager 25,2620, Albertslund,880266,1995-06-10,Alm. Salg,114,7722,4,1966,
165,Rækkehus,Pilehusene 90,2600, Glostrup,757000,1995-06-08,Alm. Salg,114,6640,4,1973,
165,Villa,Hvidager 40,2620, Albertslund,1099000,1995-06-08,Alm. Salg,140,7850,7,1967,
165,Ejerlejlighed,Mölndalsparken 47,2620, Albertslund,452600,1995-06-07,Alm. Salg,63,7184,2,1986,
165,Ejerlejlighed,"Kanalgaden 10, 1. th",2620, Albertslund,300382,1995-06-07,Fam. Salg,80,3755,2,1970,
165,Villa,Horsholmstræde 11,2620, Albertslund,1883775,1995-06-05,Alm. Salg,163,11557,4,1988,
165,Ejerlejlighed,"Topperne 9, 3. 33",2620, Albertslund,480800,1995-06-02,Alm. Salg,100,4808,4,1972,
165,Rækkehus,Jægerhusene 7,2620, Albertslund,490000,1995-06-01,Auktion,106,4623,5,1968,
165,Rækkehus,Elmehusene 146,2600, Glostrup,634391,1995-05-30,Alm. Salg,96,6608,4,1968,
165,Villa,Lyngmosevej 8,2620, Albertslund,445000,1995-05-30,Auktion,100,4450,3,1927,
165,Rækkehus,Elmehusene 230,2600, Glostrup,574980,1995-05-29,Alm. Salg,100,5750,4,1968,
165,Rækkehus,Fyrrehusene 46,2600, Glostrup,734000,1995-05-29,Alm. Salg,110,6673,5,1973,
165,Ejerlejlighed,"Roskildevej 80, st. tv",2620, Albertslund,367000,1995-05-25,Alm. Salg,65,5646,3,1930,
165,Villa,Skærager 35,2620, Albertslund,875000,1995-05-20,Alm. Salg,135,6481,4,1966,
165,Villa,Kongsager 61,2620, Albertslund,837000,1995-05-18,Alm. Salg,144,5813,5,1968,
165,Rækkehus,Fiskerhusene 37,2620, Albertslund,622000,1995-05-16,Alm. Salg,106,5868,4,1968,
165,Ejerlejlighed,Mölndalsparken 2,2620, Albertslund,563000,1995-05-16,Alm. Salg,69,8159,3,1986,
