,Train,Test,sample size,muni_code
232,0.20122312850447738,0.25113587021241635,41,779
233,0.19303480812006685,0.25056429727039986,44,779
234,0.18075430439168655,0.23494929052110272,48,779
235,0.18052221831216983,0.22978654479860441,51,779
236,0.17372533759040132,0.22878606617178815,54,779
237,0.17086395496528115,0.22325012586016285,57,779
238,0.1769030866671623,0.21982929561107073,60,779
239,0.17165684144726237,0.21543882504242387,64,779
240,0.023228417769403063,1.4627109026380338,3,773
241,0.02921591882584082,1.2809188529083468,6,773
242,0.09057087678443919,0.739143688255849,9,773
243,0.11848088340972589,0.6299578012290773,12,773
244,0.10935250289366683,0.6132242891231687,15,773
245,0.1309840461239073,0.5524631582246775,18,773
246,0.15377530518067184,0.5154185889447566,21,773
247,0.15648653079508884,0.5015808339592561,24,773
248,0.2324071733549852,0.49003253286371856,27,773
249,0.2942098963672961,0.47734858472794117,30,773
250,0.2868692684321238,0.48732432210256904,33,773
251,0.32960462981176175,0.49487623236148204,36,773
252,0.3201963725223623,0.48195944651224354,39,773
253,0.3083706159659533,0.47125935411277486,42,773
254,0.3170203234425223,0.45100964708601426,45,773
255,0.30606205128976177,0.44458351379218647,48,773
256,0.29885720638177155,0.4444519844331298,51,773
257,0.3032169516791667,0.4449501366983234,54,773
258,0.30968497603329614,0.44379514777296414,57,773
259,0.3048445508569241,0.43954156986616344,61,773
260,0.005970030863447528,0.5758445692386169,3,766
261,0.03181264197229117,0.6615591847341338,6,766
262,0.16560715740309048,0.7492760443011408,9,766
263,0.21807861070407536,0.5553429692558246,12,766
264,0.19102930664868029,0.5259649980638025,16,766
265,0.18454023861916163,0.4011840314275988,19,766
266,0.17217386785940328,0.38269794272645374,22,766
267,0.1752759243050832,0.3114444262239785,25,766
268,0.1980523721987542,0.28267519304065875,28,766
269,0.19033833350094279,0.24420507372990094,32,766
270,0.19373185780098937,0.22891230081263028,35,766
271,0.18140574899303244,0.21462842707687663,38,766
272,0.1694606827970719,0.2103128108394897,41,766
273,0.16677200297723913,0.21057312412322537,44,766
274,0.1696979678876252,0.21870060992571289,48,766
275,0.1620060427026128,0.21531505810429138,51,766
276,0.16246686147481365,0.2118038396288584,54,766
277,0.1582601884164457,0.2103956555354988,57,766
278,0.15341750777378071,0.2057587496441339,60,766
279,0.15287779926503656,0.20860058096683307,64,766
280,3.956960569206373e-09,484.1325324603825,3,760
281,2.2503224881111763e-05,255.3274669987289,6,760
282,0.006870209250818585,1.069913819275227,9,760
283,0.00852707367401699,1.0704470900218241,12,760
284,0.017851031698673754,0.371432683561316,16,760
285,0.01675952983991632,0.3212839494409158,19,760
286,0.015986514625144957,0.3059539750308288,22,760
287,0.02013456956802732,0.2215411133608022,25,760
288,0.021548645640328976,0.24761425401823906,28,760
289,0.03720928240750399,0.20771204547806882,32,760
290,0.042129819449961345,0.21636195111364556,35,760
291,0.05129233348773702,0.19794019512154923,38,760
292,0.0632905153917053,0.27269693808529005,41,760
293,0.06349395737688748,0.26392656426396,44,760
294,0.07108941878167394,0.20874033752844853,48,760
295,0.07248157722867156,0.2099566545999199,51,760
296,0.07595541227284591,0.19371654081319162,54,760
297,0.08006562700148231,0.19079144797330944,57,760
298,0.08120410755877046,0.1963027511307338,60,760
299,0.08041590690809906,0.17523057875882853,64,760
300,0.0017865821472036157,0.5918892734713154,3,756
301,0.055120565160409585,0.6481960918842836,6,756
302,0.05155851410928465,0.8224663599560771,9,756
303,0.10420017399341767,0.35040255227074757,12,756
304,0.10422443994765163,0.22133525038386237,16,756
305,0.08889718847383317,0.22006366998043464,19,756
306,0.08808275572247173,0.21212194301643145,22,756
307,0.08328764195200852,0.1802152033284684,25,756
308,0.10227180351809892,0.19420517756566022,28,756
309,0.09441844433774219,0.1870293142666971,32,756
310,0.11185994274514414,0.17647889487784946,35,756
311,0.10906276206547993,0.16684884559269497,38,756
312,0.11527068155321127,0.15906636839352767,41,756
313,0.10923013248014198,0.15732354090936704,44,756
314,0.10836524218038115,0.1539710410674561,48,756
315,0.11169629127627838,0.15244839576866626,51,756
316,0.11396447825652442,0.15229190701115894,54,756
317,0.11144182241768327,0.15014147138979536,57,756
318,0.10889370440558932,0.14995391662836804,60,756
319,0.10829136072431075,0.1479043085746728,64,756
320,0.009737794960921474,0.47799422896010685,3,751
321,0.04383198090117933,0.40961909317437206,6,751
322,0.03259442112338802,0.3073770610691351,9,751
323,0.03235825517169807,0.23590946470869203,12,751
324,0.042644173366175195,0.12926389146875011,16,751
325,0.03946353072230908,0.1269540764118265,19,751
326,0.03454300966993848,0.12413192257470933,22,751
327,0.040179654133476,0.09690019891029136,25,751
328,0.04045376471274167,0.09777971824121455,28,751
329,0.04223326542970779,0.07801999083635953,32,751
330,0.04466795894710905,0.07736094735853448,35,751
331,0.04479966878158489,0.0641332021980186,38,751
332,0.044630055570936744,0.06425925564788885,41,751
333,0.04297603851426772,0.06413040772369902,44,751
334,0.04293941576524085,0.05974512648263349,48,751
335,0.042271310554949294,0.058827213120826526,51,751
336,0.043817374583476086,0.059355756192060835,54,751
337,0.045343862129674915,0.058951135357891725,57,751
338,0.04362910904690857,0.05831252887410767,60,751
339,0.044342689592234044,0.05798988012068007,64,751
340,5.425626233966681e-07,1.4644485486917893,3,746
341,3.4562505311416405e-06,0.34515312277649585,6,746
342,0.0015678672844691168,0.4631168267800553,9,746
343,0.002979518091232008,0.4188117347065553,12,746
344,0.010734128248941046,0.314957312675492,16,746
345,0.012555765308073171,0.1814874904658854,19,746
346,0.012869753240892956,0.15070707001302647,22,746
347,0.014725455540697699,0.16728166262416488,25,746
348,0.01608714128470925,0.1095473870195878,28,746
349,0.01735014674142061,0.08437769368385774,32,746
350,0.01765143928593333,0.08630080592289928,35,746
351,0.019256498168785167,0.06011107007583473,38,746
352,0.018487929578910167,0.047945413540792035,41,746
353,0.01892090414101593,0.048416302710329956,44,746
354,0.018300617754246608,0.042911694691260785,48,746
355,0.018030774791782785,0.042462861290746466,51,746
356,0.021517152345945444,0.044270245239329244,54,746
357,0.02163775950875587,0.04418217587677416,57,746
358,0.021386921361434025,0.04243176950772807,60,746
359,0.02159385215311214,0.04312247920642726,64,746
360,0.17188655246050694,2.180267707638237,3,741
361,0.35500891640635446,2.0783839036474396,6,741
362,0.5041676863488557,4.93173383060878,9,741
363,0.5771672775728923,7.548997577358554,12,741
364,0.5967123084894242,4.267059745915262,15,741
365,0.7219321491026072,2.068149752975981,18,741
366,0.7588694250910246,1.283688208057397,21,741
367,0.7205009928387354,1.2153895172415872,24,741
368,0.7428531538219196,1.1007319408736396,27,741
369,0.7298371544838136,0.9186423776941866,30,741
370,0.7411555112605461,1.023132412608806,33,741
371,0.7342142682681227,1.0315107408373443,36,741
372,0.7067392651512365,0.9958229032402686,39,741
373,0.7861225686254394,0.9760429335358776,42,741
374,0.7610247895408558,0.9494855295189785,45,741
375,0.758451714545443,0.9273175593431195,48,741
376,0.7265213503962918,0.9125100305675389,51,741
377,0.7150562940439584,0.9126492938978383,54,741
378,0.7662116175489672,0.9228704783252502,57,741
379,0.7229447290110294,0.9106149204005346,61,741
380,0.0007659738050533099,0.7578605747775015,3,740
381,0.0025928822152939198,0.5435362800102437,6,740
382,0.011255159189856378,0.3967953485987474,9,740
383,0.014279801498659863,0.15523165981121584,12,740
384,0.023950038748437284,0.12206812968538079,16,740
385,0.02660185111341215,0.10632383293090855,19,740
386,0.026530448672174384,0.10770501804363963,22,740
387,0.029851235034221834,0.10058419809312533,25,740
388,0.034978383841059876,0.10154563035192574,28,740
389,0.033645785679663365,0.09682702280046263,32,740
390,0.03622392613537931,0.09844053120641663,35,740
391,0.03490781901800532,0.07490264198526761,38,740
392,0.036697313810580834,0.07740953584976736,41,740
393,0.03559230950718497,0.07796361213894584,44,740
394,0.03512408626455113,0.06900539024828442,48,740
395,0.03444444782017285,0.06831404568429342,51,740
396,0.03822975198685656,0.07029749207116101,54,740
397,0.038467632816679434,0.06785969549522937,57,740
398,0.039641811621834236,0.06993086425706249,60,740
399,0.046497010475392675,0.0692539840974838,64,740
400,0.08718976382747093,10.10488863331317,3,730
401,0.10887802816277783,0.26470975695009286,6,730
402,0.07476764509891241,0.22021356049006968,9,730
403,0.05589080501622744,0.16834862266143352,12,730
404,0.07855209359589971,0.1532719323594266,16,730
405,0.07052936564637326,0.136670559517216,19,730
406,0.06298306635648002,0.11281626009345473,22,730
407,0.05871010785181535,0.10176243888332419,25,730
408,0.06101414739638507,0.10093242712485,28,730
409,0.05722487607931033,0.09246282839558329,32,730
410,0.06511232778371237,0.09603166734890738,35,730
411,0.061933186023895234,0.09256349775321601,38,730
412,0.06404420878199654,0.08955962316573622,41,730
413,0.06305165149850012,0.08680152368983465,44,730
414,0.06157266973418363,0.08730273661896754,48,730
415,0.06044792683930332,0.08490609113990417,51,730
416,0.06170901163996201,0.08618494572470053,54,730
417,0.061374512981586436,0.08557539160155239,57,730
418,0.06381348153974471,0.08304843159725303,60,730
419,0.06399756550834805,0.08400239306419241,64,730
420,3.938408817562724e-09,1.7195638073372865,3,727
421,0.0007619824466830037,2.942109502357105,6,727
422,0.01608881214422065,1.421491084783854,9,727
423,0.026837427261608725,0.9757774250549966,12,727
424,0.04703346947422232,0.45876983652219117,16,727
425,0.04269263540305753,0.384223927809832,19,727
426,0.05247491009043163,0.2809406613650268,22,727
427,0.05452308027963981,0.288426130130883,25,727
428,0.051994541256428904,0.2576314445705557,28,727
429,0.044755372307935394,0.21419146851462573,32,727
430,0.044055338962399174,0.20362994240894036,35,727
431,0.0412633379909622,0.18256674223277344,38,727
432,0.04551412758814659,0.16434141473036068,41,727
433,0.04307422293259885,0.14913061489659402,44,727
434,0.045237357374142736,0.13739169058983292,48,727
435,0.04694618754367035,0.13494262523934009,51,727
436,0.04777457757919191,0.13495875807413105,54,727
437,0.05009880089764881,0.13258734034410632,57,727
438,0.05179973516562094,0.10876536581634569,60,727
439,0.05399561056203865,0.11457936604126387,64,727
440,7.205066201944839e-10,1.5411103195253308,3,710
441,1.7198449688100287e-06,2.2487581210491316,6,710
442,0.0016329027410786768,1.403909635367401,9,710
443,0.012028974546706114,0.869041998867977,12,710
444,0.02322485397181717,0.9335824146962439,16,710
445,0.026751603782110743,0.6724011795273431,19,710
446,0.025431859812295392,0.3737518559719923,22,710
447,0.029887873246830343,0.19157939077626737,25,710
448,0.028107819840453054,0.1810065235725185,28,710
449,0.02920173325456927,0.14900173930208435,32,710
450,0.02949880712022148,0.14414028269626633,35,710
451,0.03269016707176676,0.12939548471445603,38,710
452,0.03212484667358251,0.11106618737819614,41,710
453,0.033876710334307746,0.10129080997289112,44,710
454,0.03208224693944279,0.09733554394270036,48,710
455,0.034992826285871435,0.09917923688540559,51,710
456,0.03429278220428679,0.09346604432688806,54,710
457,0.04034062391568925,0.09105465735708315,57,710
458,0.0417666153911531,0.08969231514945304,60,710
459,0.04261339385878997,0.08801841099289445,64,710
460,0.030279953112690217,8.229912895897657,3,707
461,0.031956157986260385,0.7748977177968617,6,707
462,0.03230645130612546,0.7605409314544133,9,707
463,0.03911671927748404,0.503446479531111,12,707
464,0.13993063434229996,0.3700176745140741,16,707
465,0.15567557529921522,0.3411636318696918,19,707
466,0.14863646537222774,0.3332768773304017,22,707
467,0.16172636817396363,0.2347204722984325,25,707
468,0.16548259438237883,0.19671503449255656,28,707
469,0.15526157449935463,0.20330974680666486,32,707
470,0.1486954862408184,0.1984919434975906,35,707
471,0.1434699094818584,0.19682892911294142,38,707
472,0.135956239190616,0.1887799849451193,41,707
473,0.12919232749348267,0.1880165944683117,44,707
474,0.13568055288000158,0.17950835009436122,48,707
475,0.14201276636134474,0.18427136964174676,51,707
476,0.1370770678808346,0.17906454366460475,54,707
477,0.13609910764591276,0.17869412198486292,57,707
478,0.13294166962367765,0.1766427920375596,60,707
479,0.13266987156870552,0.1749708053198447,64,707
480,0.0010660560638794622,0.7246794704908517,3,706
481,0.002158601940125463,0.45516101757273325,6,706
482,0.02034331273210624,0.6880258533717132,9,706
483,0.04577723950412398,0.2573264712120202,12,706
484,0.05227638437911282,0.12930443437940337,16,706
485,0.04638955651167799,0.1279375132992835,19,706
486,0.04938410634452602,0.10443719515629084,22,706
487,0.0564723284751664,0.10098167699151335,25,706
488,0.0640018756975884,0.09508878934029874,28,706
489,0.05918221931061117,0.08825104817391824,32,706
490,0.06980891410171586,0.09332400816304748,35,706
491,0.06798345618891587,0.08873198958406045,38,706
492,0.06941285782446893,0.09135965761834298,41,706
493,0.069559857596369,0.09227587472045273,44,706
494,0.07231304212540497,0.08865479324825533,48,706
495,0.069536047453851,0.08792672566281817,51,706
496,0.0710023713487965,0.08842971628101244,54,706
497,0.06894790662493529,0.0881863674128862,57,706
498,0.07101410421900047,0.08761932469999081,60,706
499,0.06854408258551821,0.08690834318710902,64,706
500,0.33317191005114793,1.008663414359437,3,671
501,0.3008339952263765,0.6887886673817191,6,671
502,0.20940817306157206,0.6489316515740681,9,671
503,0.1684646177072307,0.8927281444906374,12,671
504,0.22916286277766562,0.5953741685369938,16,671
505,0.2041218905110111,0.5639733411332701,19,671
506,0.21218625606987884,0.4664551704045321,22,671
507,0.21744900042617665,0.4575964928669484,25,671
508,0.20870001960744725,0.4524553417822606,28,671
509,0.21714628721477908,0.4371044730759028,32,671
510,0.22303742605435092,0.4431859155325834,35,671
511,0.22289278122105394,0.44219003685034214,38,671
512,0.24345239342858832,0.4609161661258295,41,671
513,0.25194256491826805,0.45829661766441027,44,671
514,0.24631226746925897,0.43474823497067516,48,671
515,0.2822764210539045,0.4192878741595032,51,671
516,0.2677593945029521,0.4142653919700633,54,671
517,0.28697669319228203,0.4240740629460623,57,671
518,0.2999471309193147,0.4321685651744468,60,671
519,0.29660951247121997,0.428416093186038,64,671
520,0.019192146808135024,7.020260094335155,3,665
521,0.0984473412375881,9.320725916448405,6,665
522,0.12224996345299895,1.9217010216188464,9,665
523,0.18509028006219044,0.5428433695174351,12,665
524,0.1519737806821547,0.5242351041969786,15,665
525,0.1641620338345901,0.5710576139314002,18,665
526,0.14685817403823764,0.5416668506710098,22,665
527,0.16410595156476232,0.5175678136191477,25,665
528,0.15910347989058019,0.4933670242159279,28,665
529,0.2589113312249198,0.5191529198500666,31,665
530,0.2519355702566476,0.49885710939286254,34,665
531,0.23559146588374946,0.4816061043742378,37,665
532,0.31625179896344313,0.5020228245464498,40,665
533,0.30494318302917334,0.4895352857995091,44,665
534,0.3098786830268071,0.47089617656753324,47,665
535,0.30365671084290846,0.48687157147169363,50,665
536,0.32084116189122336,0.47659582809567114,53,665
537,0.31547550218414067,0.47115941939908057,56,665
538,0.35990863415504604,0.4701456875698101,59,665
539,0.34808186722656137,0.46588426264482097,63,665
540,2.305569163143943e-07,5.296013135132662,3,661
541,0.00019547842344595705,12.934641530184015,6,661
542,0.026894301020892176,19.052538516003846,9,661
543,0.027438785991768928,3.1614438009426578,12,661
544,0.027916242176290074,2.6077710798929044,16,661
545,0.04940867797335267,0.8047435604164381,19,661
546,0.048092583384121965,0.645156433339852,22,661
547,0.04472083690639085,0.6359148057500483,25,661
548,0.04525642968388836,0.29320187421298977,28,661
549,0.04466546868760497,0.17967997094669005,32,661
550,0.04557868987447315,0.16116713602415741,35,661
551,0.04390843290170754,0.13209883601444725,38,661
552,0.04411619804672577,0.13243130733496378,41,661
553,0.0448862546281283,0.13523447385275972,44,661
554,0.04255990126841606,0.11114712246566945,48,661
555,0.045990408742406175,0.10346654212255875,51,661
556,0.04721112609685648,0.10477840625498872,54,661
557,0.04888375566077889,0.10481689149934037,57,661
558,0.048563225965497746,0.10119207965239527,60,661
559,0.05100644763597025,0.10181557583966785,64,661
560,8.53663170727544e-08,1.6992846005138733,3,657
561,2.2798073988520498e-05,0.8110744903244489,6,657
562,0.0011607178689510367,0.6849008453846933,9,657
563,0.0018128242821886568,0.9181452950109842,12,657
564,0.012714558861669495,0.7428728432071802,16,657
565,0.015913268427443415,0.7545070405301461,19,657
566,0.016692580521056266,0.8809546311515873,22,657
567,0.02667659893975154,0.6054612010079061,25,657
568,0.03166730804844511,0.38707821154238686,28,657
569,0.03149740551102558,0.21058615040688192,32,657
570,0.03680351774526536,0.16714311299339407,35,657
571,0.037429919263123536,0.11863988154921842,38,657
572,0.03720512098569746,0.1193663471003417,41,657
573,0.03729901227885118,0.12044163152908886,44,657
574,0.03751458781351931,0.08924323543396112,48,657
575,0.03867844873922954,0.08323705161156011,51,657
576,0.04208888978754609,0.082651931756799,54,657
577,0.04244985897333426,0.08205198220994929,57,657
578,0.04129271719948878,0.07706137627281226,60,657
579,0.04083243208978113,0.07486146162521423,64,657
580,5.231039607228909e-08,2.5208299810882844,3,630
